,run,episode,game type,agent,reward,penalty,share_cooperators,successful_sanction_c,successful_sanction_d,C-,D-,CC,CD,DC,DD
90701,22,2700,NPIPD penalties True,sum,841.0,-70,,5,1,0,0,7,22,0,3
90801,22,2800,NPIPD penalties True,sum,841.0,-70,,5,3,0,0,7,22,0,3
90901,22,2900,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91001,22,3000,NPIPD penalties True,sum,841.0,-70,,7,3,0,0,7,22,0,3
91101,22,3100,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91201,22,3200,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91301,22,3300,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91401,22,3400,NPIPD penalties True,sum,841.0,-70,,4,2,0,0,7,22,0,3
91501,22,3500,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91601,22,3600,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91701,22,3700,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91801,22,3800,NPIPD penalties True,sum,841.0,-70,,5,2,0,0,7,22,0,3
91901,22,3900,NPIPD penalties True,sum,841.0,-70,,6,3,0,0,7,22,0,3
92000,22,3999,NPIPD penalties True,sum,841.0,-70,,6,2,0,0,7,22,0,3
92001,23,0,NPIPD penalties True,sum,169.0,-70,,3,5,6,8,4,3,4,7
92101,23,100,NPIPD penalties True,sum,324.0,-70,,7,5,6,3,5,7,6,5
92201,23,200,NPIPD penalties True,sum,100.0,-70,,3,8,2,1,5,3,6,15
92301,23,300,NPIPD penalties True,sum,81.0,-70,,3,14,1,2,1,7,5,16
92401,23,400,NPIPD penalties True,sum,144.0,-70,,1,16,0,0,0,12,2,18
92501,23,500,NPIPD penalties True,sum,841.0,-70,,0,3,0,0,0,29,0,3
92601,23,600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
92701,23,700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
92801,23,800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
92901,23,900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93001,23,1000,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93101,23,1100,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93201,23,1200,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93301,23,1300,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93401,23,1400,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93501,23,1500,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93601,23,1600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93701,23,1700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93801,23,1800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
93901,23,1900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94001,23,2000,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94101,23,2100,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94201,23,2200,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94301,23,2300,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94401,23,2400,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94501,23,2500,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94601,23,2600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94701,23,2700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94801,23,2800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
94901,23,2900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95001,23,3000,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95101,23,3100,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95201,23,3200,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95301,23,3300,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95401,23,3400,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95501,23,3500,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95601,23,3600,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95701,23,3700,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95801,23,3800,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
95901,23,3900,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
96000,23,3999,NPIPD penalties True,sum,1024.0,-70,,1,0,0,0,1,31,0,0
96001,24,0,NPIPD penalties True,sum,225.0,-70,,4,6,5,4,5,5,7,6
96101,24,100,NPIPD penalties True,sum,169.0,-70,,2,5,6,2,4,3,8,9
96201,24,200,NPIPD penalties True,sum,100.0,-70,,3,9,3,2,4,3,6,14
96301,24,300,NPIPD penalties True,sum,169.0,-70,,0,10,4,1,0,9,3,15
96401,24,400,NPIPD penalties True,sum,121.0,-70,,1,13,0,0,1,10,0,21
96501,24,500,NPIPD penalties True,sum,676.0,-70,,1,6,0,0,1,25,0,6
96601,24,600,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
96701,24,700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
96801,24,800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
96901,24,900,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97001,24,1000,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97101,24,1100,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97201,24,1200,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97301,24,1300,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97401,24,1400,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97501,24,1500,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97601,24,1600,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97701,24,1700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97801,24,1800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
97901,24,1900,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98001,24,2000,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98101,24,2100,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98201,24,2200,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98301,24,2300,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98401,24,2400,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98501,24,2500,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98601,24,2600,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98701,24,2700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98801,24,2800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
98901,24,2900,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99001,24,3000,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99101,24,3100,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99201,24,3200,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99301,24,3300,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99401,24,3400,NPIPD penalties True,sum,961.0,-70,,1,0,0,0,1,30,1,0
99501,24,3500,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99601,24,3600,NPIPD penalties True,sum,961.0,-70,,1,0,0,0,1,30,1,0
99701,24,3700,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99801,24,3800,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
99901,24,3900,NPIPD penalties True,sum,961.0,-70,,1,0,0,0,1,30,1,0
100000,24,3999,NPIPD penalties True,sum,961.0,-70,,2,1,0,0,1,30,1,0
