,run,episode,game type,agent,reward,penalty,share_cooperators,successful_sanction_c,successful_sanction_d,C-,D-,CC,CD,DC,DD
307901,76,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
308000,76,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
308001,77,0,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
308101,77,100,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
308201,77,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
308301,77,300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
308401,77,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
308501,77,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
308601,77,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
308701,77,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
308801,77,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
308901,77,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309001,77,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309101,77,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309201,77,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309301,77,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309401,77,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309501,77,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309601,77,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309701,77,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309801,77,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
309901,77,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310001,77,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310101,77,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310201,77,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310301,77,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310401,77,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310501,77,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310601,77,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310701,77,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310801,77,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
310901,77,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311001,77,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311101,77,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311201,77,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311301,77,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311401,77,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311501,77,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311601,77,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311701,77,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311801,77,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
311901,77,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
312000,77,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
312001,78,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312101,78,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312201,78,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312301,78,300,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
312401,78,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
312501,78,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312601,78,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312701,78,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312801,78,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
312901,78,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313001,78,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313101,78,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313201,78,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313301,78,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313401,78,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313501,78,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313601,78,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313701,78,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313801,78,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
313901,78,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314001,78,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314101,78,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314201,78,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314301,78,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314401,78,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314501,78,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314601,78,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314701,78,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314801,78,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
314901,78,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315001,78,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315101,78,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315201,78,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315301,78,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315401,78,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315501,78,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315601,78,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315701,78,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315801,78,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
315901,78,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
316000,78,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
316001,79,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
316101,79,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
316201,79,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
316301,79,300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
316401,79,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
316501,79,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
316601,79,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
316701,79,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
316801,79,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
316901,79,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317001,79,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317101,79,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317201,79,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317301,79,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317401,79,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317501,79,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317601,79,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317701,79,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317801,79,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
317901,79,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318001,79,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318101,79,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318201,79,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318301,79,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318401,79,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318501,79,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318601,79,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318701,79,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318801,79,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
318901,79,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319001,79,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319101,79,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319201,79,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319301,79,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319401,79,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319501,79,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319601,79,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319701,79,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319801,79,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
319901,79,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
320000,79,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
320001,80,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
320101,80,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
320201,80,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
320301,80,300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
320401,80,400,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
320501,80,500,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
320601,80,600,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
320701,80,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
320801,80,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
320901,80,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321001,80,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321101,80,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321201,80,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321301,80,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321401,80,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321501,80,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321601,80,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321701,80,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321801,80,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
321901,80,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322001,80,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322101,80,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322201,80,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322301,80,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322401,80,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322501,80,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322601,80,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322701,80,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322801,80,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
322901,80,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323001,80,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323101,80,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323201,80,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323301,80,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323401,80,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323501,80,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323601,80,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323701,80,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323801,80,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
323901,80,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324000,80,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324001,81,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324101,81,100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324201,81,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324301,81,300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324401,81,400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324501,81,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324601,81,600,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
324701,81,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324801,81,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
324901,81,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325001,81,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325101,81,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325201,81,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325301,81,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325401,81,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325501,81,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325601,81,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325701,81,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325801,81,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
325901,81,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326001,81,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326101,81,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326201,81,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326301,81,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326401,81,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326501,81,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326601,81,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326701,81,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326801,81,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
326901,81,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327001,81,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327101,81,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327201,81,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327301,81,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327401,81,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327501,81,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327601,81,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327701,81,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327801,81,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
327901,81,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328000,81,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328001,82,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328101,82,100,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
328201,82,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328301,82,300,CH penalties False,sum,0,-2,0.0,0,0,0,2,0,0,0,0
328401,82,400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
328501,82,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328601,82,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328701,82,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328801,82,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
328901,82,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329001,82,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329101,82,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329201,82,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329301,82,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329401,82,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329501,82,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329601,82,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329701,82,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329801,82,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
329901,82,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330001,82,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330101,82,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330201,82,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330301,82,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330401,82,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330501,82,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330601,82,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330701,82,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330801,82,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
330901,82,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331001,82,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331101,82,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331201,82,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331301,82,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331401,82,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331501,82,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331601,82,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331701,82,3700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331801,82,3800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
331901,82,3900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
332000,82,3999,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
332001,83,0,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332101,83,100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332201,83,200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332301,83,300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332401,83,400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
332501,83,500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332601,83,600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332701,83,700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332801,83,800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
332901,83,900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333001,83,1000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333101,83,1100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333201,83,1200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333301,83,1300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333401,83,1400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333501,83,1500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333601,83,1600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333701,83,1700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333801,83,1800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
333901,83,1900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334001,83,2000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334101,83,2100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334201,83,2200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334301,83,2300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334401,83,2400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334501,83,2500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334601,83,2600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334701,83,2700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334801,83,2800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
334901,83,2900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335001,83,3000,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335101,83,3100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335201,83,3200,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335301,83,3300,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335401,83,3400,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335501,83,3500,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335601,83,3600,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335701,83,3700,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335801,83,3800,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
335901,83,3900,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
336000,83,3999,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
336001,84,0,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336101,84,100,CH penalties False,sum,6,-2,1.0,0,0,2,0,0,0,0,0
336201,84,200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336301,84,300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336401,84,400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336501,84,500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336601,84,600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336701,84,700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336801,84,800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
336901,84,900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337001,84,1000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337101,84,1100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337201,84,1200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337301,84,1300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337401,84,1400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337501,84,1500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337601,84,1600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337701,84,1700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337801,84,1800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
337901,84,1900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338001,84,2000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338101,84,2100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338201,84,2200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338301,84,2300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338401,84,2400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338501,84,2500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338601,84,2600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338701,84,2700,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338801,84,2800,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
338901,84,2900,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339001,84,3000,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339101,84,3100,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339201,84,3200,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339301,84,3300,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339401,84,3400,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339501,84,3500,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
339601,84,3600,CH penalties False,sum,5,-2,0.5,0,0,1,1,0,0,0,0
